"guideline","category","title","publication_date","extension","url","title_clean","publication_date_clean","extension_clean","filename","folder","full_path","downloaded","download_status","error"
"NG9","Original development on 01 June 2015","Surveillance review proposal","06 June 2019","pdf","https://www.nice.org.uk/guidance/ng9/update/NG9/documents/surveillance-review-proposal","Surveillance_review_proposal","06_June_2019","pdf","Surveillance_review_proposal_06_June_2019.pdf","D:/NICE_history/NG9","D:/NICE_history/NG9/Surveillance_review_proposal_06_June_2019.pdf",TRUE,"downloaded",
"NG9","Original development on 01 June 2015","GDG 5 minutes","07 April 2014","pdf","https://www.nice.org.uk/guidance/ng9/update/NG9/documents/bronchiolitis-in-children-gdg-5-minutes2","GDG_5_minutes","07_April_2014","pdf","GDG_5_minutes_07_April_2014.pdf","D:/NICE_history/NG9","D:/NICE_history/NG9/GDG_5_minutes_07_April_2014.pdf",TRUE,"downloaded",
"NG9","Original development on 01 June 2015","GDG 6 minutes","07 April 2014","pdf","https://www.nice.org.uk/guidance/ng9/update/NG9/documents/bronchiolitis-in-children-gdg-6-minutes2","GDG_6_minutes","07_April_2014","pdf","GDG_6_minutes_07_April_2014.pdf","D:/NICE_history/NG9","D:/NICE_history/NG9/GDG_6_minutes_07_April_2014.pdf",TRUE,"downloaded",
"NG9","Original development on 01 June 2015","GDG membership list","07 January 2014","pdf","https://www.nice.org.uk/guidance/ng9/update/NG9/documents/bronchiolitis-in-children-gdg-membership-list2","GDG_membership_list","07_January_2014","pdf","GDG_membership_list_07_January_2014.pdf","D:/NICE_history/NG9","D:/NICE_history/NG9/GDG_membership_list_07_January_2014.pdf",TRUE,"downloaded",
"NG9","Original development on 01 June 2015","Health economic plan","09 October 2014","pdf","https://www.nice.org.uk/guidance/ng9/update/NG9/documents/bronchiolitis-in-children-health-economic-plan2","Health_economic_plan","09_October_2014","pdf","Health_economic_plan_09_October_2014.pdf","D:/NICE_history/NG9","D:/NICE_history/NG9/Health_economic_plan_09_October_2014.pdf",TRUE,"downloaded",
"NG9","Original development on 01 June 2015","Review questions","09 October 2014","pdf","https://www.nice.org.uk/guidance/ng9/update/NG9/documents/bronchiolitis-in-children-review-questions2","Review_questions","09_October_2014","pdf","Review_questions_09_October_2014.pdf","D:/NICE_history/NG9","D:/NICE_history/NG9/Review_questions_09_October_2014.pdf",TRUE,"downloaded",
"NG9","Original development on 01 June 2015","Search strategies","09 October 2014","pdf","https://www.nice.org.uk/guidance/ng9/update/NG9/documents/bronchiolitis-in-children-search-strategies2","Search_strategies","09_October_2014","pdf","Search_strategies_09_October_2014.pdf","D:/NICE_history/NG9","D:/NICE_history/NG9/Search_strategies_09_October_2014.pdf",TRUE,"downloaded",
"NG9","Original development on 01 June 2015","Draft NICE guideline","13 November 2014","pdf","https://www.nice.org.uk/guidance/ng9/update/NG9/documents/bronchiolitis-in-children-draft-nice-guideline2","Draft_NICE_guideline","13_November_2014","pdf","Draft_NICE_guideline_13_November_2014.pdf","D:/NICE_history/NG9","D:/NICE_history/NG9/Draft_NICE_guideline_13_November_2014.pdf",TRUE,"downloaded",
"NG9","Original development on 01 June 2015","GDG 1 minutes","14 November 2013","pdf","https://www.nice.org.uk/guidance/ng9/update/NG9/documents/bronchiolitis-in-children-gdg-1-minutes2","GDG_1_minutes","14_November_2013","pdf","GDG_1_minutes_14_November_2013.pdf","D:/NICE_history/NG9","D:/NICE_history/NG9/GDG_1_minutes_14_November_2013.pdf",TRUE,"downloaded",
"NG9","Original development on 01 June 2015","GDG 2 minutes","14 November 2013","pdf","https://www.nice.org.uk/guidance/ng9/update/NG9/documents/bronchiolitis-in-children-gdg-2-minutes2","GDG_2_minutes","14_November_2013","pdf","GDG_2_minutes_14_November_2013.pdf","D:/NICE_history/NG9","D:/NICE_history/NG9/GDG_2_minutes_14_November_2013.pdf",TRUE,"downloaded",
"NG9","Original development on 01 June 2015","GDG 8 minutes","14 November 2014","pdf","https://www.nice.org.uk/guidance/ng9/update/NG9/documents/bronchiolitis-in-children-gdg-8-minutes2","GDG_8_minutes","14_November_2014","pdf","GDG_8_minutes_14_November_2014.pdf","D:/NICE_history/NG9","D:/NICE_history/NG9/GDG_8_minutes_14_November_2014.pdf",TRUE,"downloaded",
"NG9","Original development on 01 June 2015","GDG 9&10 minutes","14 November 2014","pdf","https://www.nice.org.uk/guidance/ng9/update/NG9/documents/bronchiolitis-in-children-gdg-910-minutes2","GDG_9&10_minutes","14_November_2014","pdf","GDG_9&10_minutes_14_November_2014.pdf","D:/NICE_history/NG9","D:/NICE_history/NG9/GDG_9&10_minutes_14_November_2014.pdf",TRUE,"downloaded",
"NG9","Original development on 01 June 2015","GDG 7 minutes","17 July 2014","pdf","https://www.nice.org.uk/guidance/ng9/update/NG9/documents/bronchiolitis-in-children-gdg-7-minutes2","GDG_7_minutes","17_July_2014","pdf","GDG_7_minutes_17_July_2014.pdf","D:/NICE_history/NG9","D:/NICE_history/NG9/GDG_7_minutes_17_July_2014.pdf",TRUE,"downloaded",
"NG9","Original development on 01 June 2015","Appendices A-I and K","17 November 2014","pdf","https://www.nice.org.uk/guidance/ng9/update/NG9/documents/bronchiolitis-in-children-appendices-ai-and-k2","Appendices_A-I_and_K","17_November_2014","pdf","Appendices_A-I_and_K_17_November_2014.pdf","D:/NICE_history/NG9","D:/NICE_history/NG9/Appendices_A-I_and_K_17_November_2014.pdf",TRUE,"downloaded",
"NG9","Original development on 01 June 2015","Appendices J","17 November 2014","pdf","https://www.nice.org.uk/guidance/ng9/update/NG9/documents/bronchiolitis-in-children-appendices-j2","Appendices_J","17_November_2014","pdf","Appendices_J_17_November_2014.pdf","D:/NICE_history/NG9","D:/NICE_history/NG9/Appendices_J_17_November_2014.pdf",TRUE,"downloaded",
"NG9","Original development on 01 June 2015","Draft guideline","17 November 2014","pdf","https://www.nice.org.uk/guidance/ng9/update/NG9/documents/bronchiolitis-in-children-draft-guideline2","Draft_guideline","17_November_2014","pdf","Draft_guideline_17_November_2014.pdf","D:/NICE_history/NG9","D:/NICE_history/NG9/Draft_guideline_17_November_2014.pdf",TRUE,"downloaded",
"NG9","Original development on 01 June 2015","Stakeholder list","20 April 2015","pdf","https://www.nice.org.uk/guidance/ng9/update/NG9/documents/bronchiolitis-in-children-stakeholder-list2","Stakeholder_list","20_April_2015","pdf","Stakeholder_list_20_April_2015.pdf","D:/NICE_history/NG9","D:/NICE_history/NG9/Stakeholder_list_20_April_2015.pdf",TRUE,"downloaded",
"NG9","Original development on 01 June 2015","Scoping workshop notes","24 May 2013","pdf","https://www.nice.org.uk/guidance/ng9/update/NG9/documents/bronchiolitis-in-children-scoping-workshop-notes2","Scoping_workshop_notes","24_May_2013","pdf","Scoping_workshop_notes_24_May_2013.pdf","D:/NICE_history/NG9","D:/NICE_history/NG9/Scoping_workshop_notes_24_May_2013.pdf",TRUE,"downloaded",
"NG9","Original development on 01 June 2015","Bronchiolitis: draft scope","25 January 2013","pdf","https://www.nice.org.uk/guidance/ng9/update/NG9/documents/bronchiolitis-draft-scope2","Bronchiolitis_draft_scope","25_January_2013","pdf","Bronchiolitis_draft_scope_25_January_2013.pdf","D:/NICE_history/NG9","D:/NICE_history/NG9/Bronchiolitis_draft_scope_25_January_2013.pdf",TRUE,"downloaded",
"NG9","Original development on 01 June 2015","Equality impact assessment - scoping","30 April 2013","pdf","https://www.nice.org.uk/guidance/ng9/update/NG9/documents/bronchiolitis-in-children-equality-impact-assessment-scoping2","Equality_impact_assessment_-_scoping","30_April_2013","pdf","Equality_impact_assessment_-_scoping_30_April_2013.pdf","D:/NICE_history/NG9","D:/NICE_history/NG9/Equality_impact_assessment_-_scoping_30_April_2013.pdf",TRUE,"downloaded",
"NG9","Original development on 01 June 2015","Final scope","30 April 2013","pdf","https://www.nice.org.uk/guidance/ng9/update/NG9/documents/bronchiolitis-in-children-final-scope2","Final_scope","30_April_2013","pdf","Final_scope_30_April_2013.pdf","D:/NICE_history/NG9","D:/NICE_history/NG9/Final_scope_30_April_2013.pdf",TRUE,"downloaded",
"NG9","Original development on 01 June 2015","GDG members","30 April 2013","pdf","https://www.nice.org.uk/guidance/ng9/update/NG9/documents/bronchiolitis-in-children-gdg-members2","GDG_members","30_April_2013","pdf","GDG_members_30_April_2013.pdf","D:/NICE_history/NG9","D:/NICE_history/NG9/GDG_members_30_April_2013.pdf",TRUE,"downloaded",
"NG9","Original development on 01 June 2015","Scope consultation comments table","30 April 2013","pdf","https://www.nice.org.uk/guidance/ng9/update/NG9/documents/bronchiolitis-in-children-scope-consultation-comments-table2","Scope_consultation_comments_table","30_April_2013","pdf","Scope_consultation_comments_table_30_April_2013.pdf","D:/NICE_history/NG9","D:/NICE_history/NG9/Scope_consultation_comments_table_30_April_2013.pdf",TRUE,"downloaded",
"NG9","Scope published","Final scope","28 June 2021","pdf","https://www.nice.org.uk/guidance/ng9/update/ng9-update-1/documents/final-scope","Final_scope","28_June_2021","pdf","Final_scope_28_June_2021.pdf","D:/NICE_history/NG9","D:/NICE_history/NG9/Final_scope_28_June_2021.pdf",TRUE,"downloaded",
"NG94","Committee list updated","List of declarations of interest","03 July 2017","pdf","https://www.nice.org.uk/guidance/ng94/documents/list-of-declarations-of-interest","List_of_declarations_of_interest","03_July_2017","pdf","List_of_declarations_of_interest_03_July_2017.pdf","D:/NICE_history/NG94","D:/NICE_history/NG94/List_of_declarations_of_interest_03_July_2017.pdf",TRUE,"downloaded",
"NG94","Committee meetings","Minutes 18&19","06 September 2016","pdf","https://www.nice.org.uk/guidance/ng94/documents/minutes-3","Minutes_18&19","06_September_2016","pdf","Minutes_18&19_06_September_2016.pdf","D:/NICE_history/NG94","D:/NICE_history/NG94/Minutes_18&19_06_September_2016.pdf",TRUE,"downloaded",
"NG94","Committee meetings","Minutes 24&25","07 December 2016","pdf","https://www.nice.org.uk/guidance/ng94/documents/minutes-6","Minutes_24&25","07_December_2016","pdf","Minutes_24&25_07_December_2016.pdf","D:/NICE_history/NG94","D:/NICE_history/NG94/Minutes_24&25_07_December_2016.pdf",TRUE,"downloaded",
"NG94","Committee meetings","Minutes 10","09 December 2015","pdf","https://www.nice.org.uk/guidance/ng94/documents/minutes-20","Minutes_10","09_December_2015","pdf","Minutes_10_09_December_2015.pdf","D:/NICE_history/NG94","D:/NICE_history/NG94/Minutes_10_09_December_2015.pdf",TRUE,"downloaded",
"NG94","Committee meetings","Minutes 1","09 February 2015","pdf","https://www.nice.org.uk/guidance/ng94/documents/minutes-11","Minutes_1","09_February_2015","pdf","Minutes_1_09_February_2015.pdf","D:/NICE_history/NG94","D:/NICE_history/NG94/Minutes_1_09_February_2015.pdf",TRUE,"downloaded",
"NG94","Committee meetings","Minutes 22&23","09 November 2016","pdf","https://www.nice.org.uk/guidance/ng94/documents/minutes-5","Minutes_22&23","09_November_2016","pdf","Minutes_22&23_09_November_2016.pdf","D:/NICE_history/NG94","D:/NICE_history/NG94/Minutes_22&23_09_November_2016.pdf",TRUE,"downloaded",
"NG94","Committee meetings","Minutes 20&21","10 October 2016","pdf","https://www.nice.org.uk/guidance/ng94/documents/minutes-4","Minutes_20&21","10_October_2016","pdf","Minutes_20&21_10_October_2016.pdf","D:/NICE_history/NG94","D:/NICE_history/NG94/Minutes_20&21_10_October_2016.pdf",TRUE,"downloaded",
"NG94","Committee meetings","Minutes 14","18 April 2016","pdf","https://www.nice.org.uk/guidance/ng94/documents/minutes-24","Minutes_14","18_April_2016","pdf","Minutes_14_18_April_2016.pdf","D:/NICE_history/NG94","D:/NICE_history/NG94/Minutes_14_18_April_2016.pdf",TRUE,"downloaded",
"NG94","Committee meetings","Minutes 3","18 March 2015","pdf","https://www.nice.org.uk/guidance/ng94/documents/minutes-13","Minutes_3","18_March_2015","pdf","Minutes_3_18_March_2015.pdf","D:/NICE_history/NG94","D:/NICE_history/NG94/Minutes_3_18_March_2015.pdf",TRUE,"downloaded",
"NG94","Committee meetings","Minutes 9","19 November 2015","pdf","https://www.nice.org.uk/guidance/ng94/documents/minutes-19","Minutes_9","19_November_2015","pdf","Minutes_9_19_November_2015.pdf","D:/NICE_history/NG94","D:/NICE_history/NG94/Minutes_9_19_November_2015.pdf",TRUE,"downloaded",
"NG94","Committee meetings","Minutes 11","21 January 2016","pdf","https://www.nice.org.uk/guidance/ng94/documents/minutes-21","Minutes_11","21_January_2016","pdf","Minutes_11_21_January_2016.pdf","D:/NICE_history/NG94","D:/NICE_history/NG94/Minutes_11_21_January_2016.pdf",TRUE,"downloaded",
"NG94","Committee meetings","Minutes 5","22 June 2015","pdf","https://www.nice.org.uk/guidance/ng94/documents/minutes-15","Minutes_5","22_June_2015","pdf","Minutes_5_22_June_2015.pdf","D:/NICE_history/NG94","D:/NICE_history/NG94/Minutes_5_22_June_2015.pdf",TRUE,"downloaded",
"NG94","Committee meetings","Minutes 6","23 July 2015","pdf","https://www.nice.org.uk/guidance/ng94/documents/minutes-16","Minutes_6","23_July_2015","pdf","Minutes_6_23_July_2015.pdf","D:/NICE_history/NG94","D:/NICE_history/NG94/Minutes_6_23_July_2015.pdf",TRUE,"downloaded",
"NG94","Committee meetings","Minutes 13","24 March 2016","pdf","https://www.nice.org.uk/guidance/ng94/documents/minutes-23","Minutes_13","24_March_2016","pdf","Minutes_13_24_March_2016.pdf","D:/NICE_history/NG94","D:/NICE_history/NG94/Minutes_13_24_March_2016.pdf",TRUE,"downloaded",
"NG94","Committee meetings","Minutes 7","24 September 2015","pdf","https://www.nice.org.uk/guidance/ng94/documents/minutes-17","Minutes_7","24_September_2015","pdf","Minutes_7_24_September_2015.pdf","D:/NICE_history/NG94","D:/NICE_history/NG94/Minutes_7_24_September_2015.pdf",TRUE,"downloaded",
"NG94","Committee meetings","Minutes 12","25 February 2016","pdf","https://www.nice.org.uk/guidance/ng94/documents/minutes-22","Minutes_12","25_February_2016","pdf","Minutes_12_25_February_2016.pdf","D:/NICE_history/NG94","D:/NICE_history/NG94/Minutes_12_25_February_2016.pdf",TRUE,"downloaded",
"NG94","Committee meetings","Minutes 15","25 May 2016","pdf","https://www.nice.org.uk/guidance/ng94/documents/minutes-25","Minutes_15","25_May_2016","pdf","Minutes_15_25_May_2016.pdf","D:/NICE_history/NG94","D:/NICE_history/NG94/Minutes_15_25_May_2016.pdf",TRUE,"downloaded",
"NG94","Committee meetings","Minutes 2","26 February 2015","pdf","https://www.nice.org.uk/guidance/ng94/documents/minutes-12","Minutes_2","26_February_2015","pdf","Minutes_2_26_February_2015.pdf","D:/NICE_history/NG94","D:/NICE_history/NG94/Minutes_2_26_February_2015.pdf",TRUE,"downloaded",
"NG94","Committee meetings","Minutes 4","26 May 2015","pdf","https://www.nice.org.uk/guidance/ng94/documents/minutes-14","Minutes_4","26_May_2015","pdf","Minutes_4_26_May_2015.pdf","D:/NICE_history/NG94","D:/NICE_history/NG94/Minutes_4_26_May_2015.pdf",TRUE,"downloaded",
"NG94","Committee meetings","Minutes 17","27 July 2016","pdf","https://www.nice.org.uk/guidance/ng94/documents/minutes-2","Minutes_17","27_July_2016","pdf","Minutes_17_27_July_2016.pdf","D:/NICE_history/NG94","D:/NICE_history/NG94/Minutes_17_27_July_2016.pdf",TRUE,"downloaded",
"NG94","Committee meetings","Minutes 16","29 June 2016","pdf","https://www.nice.org.uk/guidance/ng94/documents/minutes","Minutes_16","29_June_2016","pdf","Minutes_16_29_June_2016.pdf","D:/NICE_history/NG94","D:/NICE_history/NG94/Minutes_16_29_June_2016.pdf",FALSE,"failed","Transferred a partial file [www.nice.org.uk]:
transfer closed with outstanding read data remaining"
"NG94","Committee meetings","Minutes 8","29 October 2015","pdf","https://www.nice.org.uk/guidance/ng94/documents/minutes-18","Minutes_8","29_October_2015","pdf","Minutes_8_29_October_2015.pdf","D:/NICE_history/NG94","D:/NICE_history/NG94/Minutes_8_29_October_2015.pdf",TRUE,"downloaded",
"NG94","Draft guidance consultation","Comments form","03 July 2017","docx","https://www.nice.org.uk/guidance/ng94/documents/comments-form","Comments_form","03_July_2017","docx","Comments_form_03_July_2017.docx","D:/NICE_history/NG94","D:/NICE_history/NG94/Comments_form_03_July_2017.docx",TRUE,"downloaded",
